Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Distance,lfc_CompartmentRoot:Distance,se_(Intercept),se_CompartmentRoot,se_Distance,se_CompartmentRoot:Distance,W_(Intercept),W_CompartmentRoot,W_Distance,W_CompartmentRoot:Distance,p_(Intercept),p_CompartmentRoot,p_Distance,p_CompartmentRoot:Distance,q_(Intercept),q_CompartmentRoot,q_Distance,q_CompartmentRoot:Distance,diff_(Intercept),diff_CompartmentRoot,diff_Distance,diff_CompartmentRoot:Distance
Fictibacillus,0.46992040711493704,-0.4364467770655739,-0.008679771427302,0.008042295640713543,0.12551937378542097,0.1933361979463199,0.004351076456881666,0.006302198150778047,3.743807772004023,-2.257449881096524,-1.9948561036140993,1.2761096125993228,1.8125234175249985e-4,0.023979977853088353,0.04605857629247979,0.2019167740437157,5.18169819131738e-4,0.038613428905169826,0.19829429161709716,0.664622884138441,TRUE,TRUE,FALSE,FALSE
Solibacillus,0.49107306810358115,-0.6280776386354308,-0.002488129348851117,0.001922929120160531,0.16016979691415398,0.24316547526405788,0.005693567138992877,0.008229543833085166,3.0659529921660638,-2.582922752308442,-0.43700711489128713,0.23366169002342452,0.002169774247446534,0.009796725541167424,0.662106188162572,0.815247631402374,0.004695437392622394,0.01712333652280973,0.9468581502045174,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Peribacillus,1.678019303489738,-3.014801604578483,-0.01156433659462818,0.017779219302068924,0.19228251463225213,0.2892977654562287,0.006939258576405495,0.010017783945096635,8.726842930565038,-10.421102284782867,-1.6665089601861263,1.7747656966360557,2.6188039551913153e-18,1.986375291170294e-25,0.0956120850483157,0.075936582589799,3.570302725577493e-17,2.2567430391351393e-24,0.3284888723102883,0.45730679838094157,TRUE,TRUE,FALSE,FALSE
Marininema,0.23514034117801486,-0.10257964351141974,-0.00204709155941903,0.0011217651552592627,0.10909820251907093,0.16955707897704886,0.0037223094065256044,0.00539863974925509,2.155309031208934,-0.6049859087588131,-0.5499520152274985,0.2077866291067199,0.031137659547431966,0.5451883595870535,0.5823522861767145,0.8353955731904525,0.054192777680424145,0.6092405439101226,0.9021336897050348,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Planifilum,0.6633392415458502,-0.5448374113157983,-0.015989848299950482,0.010161818368805047,0.1830295343564277,0.2760025554502295,0.006580484630074256,0.009502728263130134,3.624219686064862,-1.9740303144187619,-2.4298891645264806,1.0693579872458452,2.89835173805787e-4,0.048378296083003244,0.015103440733257154,0.2849083906714125,7.747881443566462e-4,0.07301373836881302,0.08923069146518949,0.7328775583937592,TRUE,FALSE,FALSE,FALSE
Ammoniphilus,1.1271658659155095,-1.2373009506826826,-0.020258323292795567,0.0072347928697506295,0.15964541181581202,0.24241224720104118,0.005673217327190423,0.008200332090525704,7.060433827036361,-5.104118974882257,-3.5708703059377074,0.8822560830322207,1.6598357536667179e-12,3.323391494320123e-7,3.5579704819126406e-4,0.3776383397971577,1.4143183817701827e-11,1.1422412782999412e-6,0.006326999683053348,0.8278571263553337,TRUE,TRUE,TRUE,FALSE
Symbiobacterium,0.18200312615154038,0.0011592439326491028,4.788355176688673e-4,-0.0037812594048384465,0.12163196245097428,0.18772625558045067,0.004201317050831046,0.006087099004919364,1.4963429224033087,0.006175182736504885,0.11397271662088694,-0.6211923613830784,0.13456431526455775,0.995072948348206,0.9092594214688846,0.5344730647326391,0.1865654404854377,0.995072948348206,0.9995885239751118,0.914190018676279,FALSE,FALSE,FALSE,FALSE
Hydrogenispora,1.3670792237807063,-1.5664548648322467,-0.03076205204165118,0.02138896165985229,0.2037930941489227,0.3058414273586283,0.007385331080165192,0.010658194725863294,6.708172470170688,-5.121787713197627,-4.165290859372429,2.0068090525639954,1.9707692383208542e-11,3.026525082258211e-7,3.1095586851953656e-5,0.04476999860106387,1.465535669951326e-10,1.0490243717318714e-6,9.084353587463604e-4,0.37435237393855514,TRUE,TRUE,TRUE,FALSE
Desulfosporosinus,0.5130121183284475,-1.1238390065035573,0.01316066154045409,-0.010170893686083397,0.1603484629631934,0.2434221105862783,0.005700500639552853,0.008239496734364905,3.199357878760615,-4.616832069185534,2.3086852142667964,-1.2344071505803398,0.0013773407707388563,3.896423192544676e-6,0.020961055412252353,0.2170512258397578,0.003147108241520627,1.1717919748167445e-5,0.11280357452120017,0.664622884138441,TRUE,TRUE,FALSE,FALSE
Thermoflavimicrobium,0.1624331956760963,0.028187405328990802,-0.0014267597354209738,6.998956738777859e-4,0.1068618026452577,0.16629407533441778,0.0036378578365333855,0.00527713583841994,1.520030466033924,0.16950336488119533,-0.39219777119728577,0.132627943510991,0.12850331880898694,0.8654007258660572,0.6949120908112101,0.8944876319166482,0.1806111937899507,0.8872452472166341,0.948461394436235,0.9652914022530583,FALSE,FALSE,FALSE,FALSE
Thermoactinomyces,0.6223354972248072,-0.7724095241767897,-0.002858853612713652,-0.0028940370020173753,0.16643244563805717,0.2521609593031665,0.005936598006186784,0.008578410980229626,3.739267874355511,-3.0631606348234977,-0.4815642914905671,-0.33736282962977227,1.8455697968518592e-4,0.0021901246071134766,0.6301154979590362,0.7358434015384077,5.205779633878693e-4,0.004306543097641403,0.9138909172526447,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Halobacteriovorax,0.4558362031157006,-0.5386153654159368,-0.0036787003119739827,0.0036140740854474058,0.13838775145974833,0.21186472313163002,0.00484869610483658,0.007016709883352032,3.2939056983542785,-2.542260728707058,-0.7586988816033396,0.5150667685466405,9.88056409141128e-4,0.011013798128107752,0.4480327060856903,0.6065063635597222,0.0023912134398740913,0.019168695465515192,0.8108202512789705,0.9394536664698028,TRUE,TRUE,FALSE,FALSE
Peredibacter,0.743791788384118,-1.358654776713936,0.0018797998694045886,0.0022397691626588005,0.2007285783452674,0.30143639951169954,0.007266597595971123,0.01048772996286074,3.705460351065424,-4.507268461655054,0.25869051431261597,0.21356091075860026,2.110071373923281e-4,6.566752667352406e-6,0.7958740389823045,0.8308894847888055,5.870878856698108e-4,1.8781831055574365e-5,0.9893996411664515,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Bacteriovorax,0.19901403936096626,-0.07915849221111927,-0.0013144797514966988,0.0018784629896058638,0.11429521522239304,0.1771104858689041,0.003919983551417201,0.005682864116135085,1.7412280905524282,-0.4469441310759647,-0.3353278742767866,0.33054863730991446,0.08164360519939003,0.6549153991439883,0.7373777690867787,0.7409854485708134,0.12276556811231809,0.7105050351456,0.9591000911448186,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Brevibacillus,0.6531154147656554,-0.7438047158694502,-0.012865026196307658,0.013486328545124167,0.18121513872751574,0.2733958685726112,0.006510114917889633,0.009401707893866882,3.6040885952012696,-2.7206143229333515,-1.9761596160084496,1.4344551753114825,3.132501996394696e-4,0.0065160736074123815,0.04813670212744646,0.15144241194431768,8.319437120295005e-4,0.01174041456137297,0.20089705275638367,0.596750803989617,TRUE,TRUE,FALSE,FALSE
Cohnella,0.8592196231040747,-1.1319156605580893,-0.010766486327193873,0.00757100277911159,0.18195886281195506,0.2744643420003693,0.006538960287255124,0.009443117237095329,4.722054259000471,-4.124090045025107,-1.64651349055881,0.8017482563247732,2.3347437187347594e-6,3.722032747222136e-5,0.09965808493119203,0.42269859550407235,9.361864519240359e-6,9.455350270893501e-5,0.3285256581857921,0.8558600275305227,TRUE,TRUE,FALSE,FALSE
Saccharibacillus,-0.2642851874032644,0.8003198999710066,0.00330437083167304,-0.004209381824043564,0.18128222253368131,0.2734922440365306,0.00651271680526693,0.009405443061899983,-1.4578659931983213,2.926298340892282,0.5073721045264469,-0.4475474250750747,0.14487748375177886,0.0034302181112537845,0.6118937548290446,0.654479853812808,0.19686010250656993,0.006586662946022525,0.9058220162480508,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Gorillibacterium,0.04862651254056317,0.12341593905075665,0.004641547627130389,-0.005545079850811157,0.13656696097673252,0.20924576492483635,0.004778169076012826,0.006915456309239956,0.35606351779950546,0.5898133187789448,0.9714071547680682,-0.8018386065720933,0.7217929976923345,0.5553158124177062,0.33134556706859203,0.4226463232326019,0.7893404707384085,0.6171852371707659,0.6599369666045977,0.8558600275305227,FALSE,FALSE,FALSE,FALSE
Paenibacillus,1.2619840450424753,-1.4230168154413316,-0.018020787097321866,-0.0014085369514951248,0.1852806076575988,0.27923675001850407,0.006667782329968591,0.009628050921653858,6.811204156749312,-5.096094319057334,-2.7026657748449257,-0.1462951289889079,9.67851635651934e-12,3.467324259227857e-7,0.006878587409043445,0.8836884109930566,7.3305799811415e-11,1.1817796850201612e-6,0.048962039776527876,0.9638094935897604,TRUE,TRUE,TRUE,FALSE
Croceifilum,0.4998874968203935,-0.11021408068083378,-0.01750576891041435,0.00895420240546686,0.12164406918822596,0.18774374007519387,0.004201782845921257,0.006087768097366789,4.109427612511816,-0.5870453024782162,-4.166271688078193,1.4708514290056354,3.9664101949553e-5,0.5571732814738046,3.0962167711605006e-5,0.14133130052813114,1.3632451846527037e-4,0.617571469167442,9.084353587463604e-4,0.5723218011485707,TRUE,FALSE,TRUE,FALSE
Shimazuella,0.5352995261842112,-0.28899104309102386,-0.013801750895763045,0.006052659942029216,0.16583671968535424,0.25130528076157865,0.005913480784800046,0.008545226406554403,3.2278709274993322,-1.1499600892398234,-2.333947026806772,0.708308903013579,0.0012471523332130195,0.2501603097976009,0.019598495887169713,0.47875344952468096,0.002914773167337857,0.3081794177928276,0.1098052714774303,0.8806068063653146,TRUE,FALSE,FALSE,FALSE
Brevifollis,0.6206521546101914,-0.7699464335890362,-0.0028173147277181887,-0.00293442215908457,0.15302331720143364,0.23289961882684018,0.005416246885414148,0.007831455712050604,4.05593190607148,-3.3059153873561637,-0.5201599534366066,-0.3746968976111614,4.9934806731719364e-5,9.466666989885935e-4,0.6029520945806168,0.7078858997971137,1.6470432220381628e-4,0.001975442244318034,0.9058220162480508,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Longimicrobium,-0.18383730024984982,0.3499605053579058,0.00821562054171399,-0.0016925082360096948,0.1524856506460364,0.2321271865858035,0.005395384805303483,0.007801508422371689,-1.2056039336880933,1.5076239474799578,1.5227126216536602,-0.21694628069057004,0.22797024173045222,0.13165080012138564,0.12783061882575203,0.8282502096184665,0.2987688365046294,0.17482200405729456,0.3844317874980337,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Gemmatirosa,0.4249874930483836,-0.38121178573456627,-0.006983255529921513,0.006227327181697352,0.13008626737277987,0.19991777586657186,0.004527417249170134,0.0065554285857613815,3.266966618624887,-1.9068428711861658,-1.5424369227734707,0.9499496638897604,0.0010870649754663587,0.05654093787900296,0.12296745494853352,0.34213782991784,0.0025849393893357018,0.08409179488186258,0.3787188925835031,0.7905896747819013,TRUE,FALSE,FALSE,FALSE
Sporacetigenium,0.6308968080445971,-1.0616840814546964,1.5559707387841588e-4,0.0029312324716379502,0.16372728525441663,0.24827537022395607,0.0058316222083554916,0.008427719420499774,3.8533394544729886,-4.276236021708506,0.02668161076269274,0.3478085025597737,1.1651767387994354e-4,1.900797040904349e-5,0.9787136803965122,0.7279840037655764,3.52487722386617e-4,5.04822071253168e-5,0.9996192040310683,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Paraclostridium,1.2386100081201814,-1.4245147461587344,-0.01837586755620484,0.0015095570749940083,0.17852305686204112,0.26952841625031587,0.006405694595276243,0.009251806962967589,6.938095447678522,-5.285211726379759,-2.868676812933881,0.16316348590457472,3.9742118614525104e-12,1.2555945134300148e-7,0.004121927399051487,0.8703897149165319,3.2509053026681533e-11,4.6431864406425065e-7,0.03440547563698078,0.9614983139891066,TRUE,TRUE,TRUE,FALSE
Romboutsia,1.108903015657698,-1.222762315256978,-0.020989141322942804,0.009747977825382826,0.15456020592998274,0.2351074955853556,0.005475882252935725,0.00791706143960568,7.1745699935211125,-5.20086487337472,-3.8330154582286946,1.231262116600214,7.253480555071327e-13,1.9836328523017365e-7,1.2658199587954199e-4,0.21822484578111104,6.449290319617767e-12,7.116717864836931e-7,0.003235752269670792,0.664622884138441,TRUE,TRUE,TRUE,FALSE
Neochlamydia,0.43666785037503747,-0.5116216323416551,-0.0020559713667224412,8.517924527135393e-4,0.1424037973783735,0.21763921295014518,0.005004338954286847,0.007240152489127423,3.0664059415128566,-2.3507787287342046,-0.41083775209935425,0.11764841334387371,0.002166489595283992,0.018734170684847114,0.681191508930325,0.9063462429848332,0.004695437392622394,0.03127459514327539,0.948461394436235,0.965353159845825,TRUE,TRUE,FALSE,FALSE
Parachlamydia,0.47286649451787366,-0.6388052773977382,-0.0020228842269880893,0.0031021626895436577,0.1538040943929969,0.2340212877695305,0.005446542717769672,0.007874944984025849,3.07447273353865,-2.729688753900236,-0.3714070249349754,0.3939281729378841,0.0021087499634103823,0.0063394146293045935,0.7103343940379114,0.6936340696761641,0.0046121857488494455,0.011472657448608755,0.9556801551365322,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Abditibacterium,-0.1584843367207718,0.4999840511884022,0.0015803605992865582,0.0029378008663314514,0.13554683903343173,0.20777815972231228,0.004738667953653651,0.006858744313793317,-1.169221929857639,2.4063359299004867,0.33350313099445045,0.42832925852380443,0.24231422787492202,0.016113440098057475,0.7387545264120701,0.6684114200875402,0.31263886183231265,0.027240689691345632,0.9591000911448186,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Truepera,-0.5723406123379063,1.0826659215161507,0.008793595676257312,1.458818150258128e-4,0.17629962896258544,0.2663343806583547,0.006319443608758147,0.009127990235591972,-3.2464084905100354,4.0650625684896475,1.3915142250925738,0.015981811029660026,0.001168710136655201,4.801957798770497e-5,0.16406954907570492,0.9872489025386476,0.002763019918450735,1.204908429262045e-4,0.44777081835492993,0.9996178505132127,TRUE,TRUE,FALSE,FALSE
Nitrospira,2.7076943135108906,-4.2623716953316375,-0.025350555270942796,0.007307392469047772,0.14519033844502066,0.22164453150319174,0.005112384854867018,0.0073952587099845955,18.649273378036895,-19.230664823644695,-4.95865549848207,0.9881185710490166,1.2800510831987586e-77,2.0498351449161657e-82,7.098271104752379e-7,0.32309458160939086,5.235408930282922e-75,8.383825742707118e-80,4.14741840263389e-5,0.7682888597572143,TRUE,TRUE,TRUE,FALSE
