Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Mean_ISC,lfc_CompartmentRoot:Mean_ISC,se_(Intercept),se_CompartmentRoot,se_Mean_ISC,se_CompartmentRoot:Mean_ISC,W_(Intercept),W_CompartmentRoot,W_Mean_ISC,W_CompartmentRoot:Mean_ISC,p_(Intercept),p_CompartmentRoot,p_Mean_ISC,p_CompartmentRoot:Mean_ISC,q_(Intercept),q_CompartmentRoot,q_Mean_ISC,q_CompartmentRoot:Mean_ISC,diff_(Intercept),diff_CompartmentRoot,diff_Mean_ISC,diff_CompartmentRoot:Mean_ISC
Adhaeribacter,1.6916943556951782,-2.599474145694671,-0.004446654547304137,-0.0036951583498053032,0.1441679274741933,0.24181781471954852,0.003115103769192295,0.004497148456792839,11.734193487646543,-10.74972143268041,-1.4274498946971181,-0.8216669708165519,8.513395526882789e-32,5.9440860733485275e-27,0.15345025783034552,0.41126646221940966,2.048222806173565e-30,7.150385894116316e-26,0.44327752680461174,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Fulvivirga,0.7820003046572294,-0.9108835199266055,-0.008607542553230414,0.009916402983429159,0.13290229798928785,0.22587204457608254,0.002859701905185089,0.0041296381382338754,5.884023952093439,-4.032741287821408,-3.009943986687419,2.4012764923926513,4.004098539476035e-9,5.51299622990729e-5,0.0026129587257366213,0.01633798645712072,1.7422088326018068e-8,1.391861393846964e-4,0.028598588670543133,0.20881988940507418,TRUE,TRUE,TRUE,FALSE
Cytophaga,0.9457508099580638,-0.9991069705085073,-0.013512009996672158,0.013181850308422716,0.12387642485809677,0.21307033097111777,0.0026551720484936365,0.0038353213661454343,7.634631133740279,-4.689094750802911,-5.088939530053411,3.436961091391074,2.2646787841055658e-14,2.744163105910868e-6,3.600713982027657e-7,5.882801043826922e-4,1.6840974958166844e-13,8.375841121772725e-6,2.4544866977488533e-5,0.056663232297232566,TRUE,TRUE,TRUE,FALSE
Taibaiella,-0.6031903915794146,1.5766681891014311,-2.1039107534245432e-4,0.0027431794061585422,0.16651541746361267,0.2734331122619891,0.0036217084357728457,0.0052261324375516205,-3.622429687096242,5.766193333566534,-0.05809166559747055,0.5248966494702321,2.918488050816056e-4,8.108204159923774e-9,0.9536756130732096,0.5996550387154477,7.594695593624205e-4,3.490795264640866e-8,0.9890336442413279,0.860755890009464,TRUE,TRUE,FALSE,FALSE
Rurimicrobium,0.8597821360940475,-1.4656561869645637,-1.1596995015775693e-4,0.003243097204475328,0.1666881251369872,0.2736775542909239,0.003625622642281609,0.005231764930852356,5.15802871612758,-5.355412469838671,-0.03198621632746007,0.6198858793043984,2.495633516273e-7,8.536146277009304e-8,0.9744830430511366,0.5353329230010595,8.970580174439494e-7,3.117217702943576e-7,0.9890336442413279,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Nemorincola,0.35783121215923713,-0.2556838144713968,-0.0020750474375775406,0.002502445274689146,0.10811170165356963,0.1905548659119018,0.002298650276411684,0.0033222196777146296,3.3098286927890777,-1.3417858066642379,-0.9027242894977484,0.7532449739779368,9.335308645430115e-4,0.17966545554429664,0.36667224186540015,0.4513027181873402,0.0021817949919890954,0.23107915508684695,0.7498447346147433,0.8452855625736229,TRUE,FALSE,FALSE,FALSE
Arvibacter,-0.004872213420051725,0.5716472376861297,8.420991812822387e-5,-0.004077380857949221,0.10265977383832947,0.18267077170410978,0.0021758436042768462,0.003145428760603105,-0.0474598105751195,3.1293853546099,0.038702192548536365,-1.2962877776851711,0.9621467607347556,0.0017517241404523187,0.9691278253197209,0.1948763578352455,0.9789005600510325,0.0033323496439302248,0.9890336442413279,0.6765057204852537,FALSE,TRUE,FALSE,FALSE
Terrimonas,1.086471270829453,-2.087852021853281,0.001633289814211681,0.0038657046005507612,0.16240858654398937,0.2676212897564729,0.003528626690902583,0.005092189569187664,6.689740326846423,-7.80151692622497,0.462868406687108,0.7591438904674245,2.2356694875112565e-11,6.116740076845946e-15,0.6434586944190925,0.4477664863584575,1.2356605680974377e-10,4.0350753087580515e-14,0.942100412315744,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Panacibacter,1.01740498301225,-1.4124175999308806,-0.004574685116852745,0.00209469310236535,0.15404549049289695,0.25578984164565505,0.0033390472201397224,0.004819391403885835,6.604574919764773,-5.521789258103137,-1.370057029819817,0.43463851072075543,3.986595644522768e-11,3.355648220461098e-8,0.17066909994555382,0.6638248371675657,2.145417919223437e-10,1.3324855555034847e-7,0.46227590647504313,0.8919094979322574,TRUE,TRUE,FALSE,FALSE
Parasegetibacter,1.9888007632801452,-3.4874235052413622,-0.0036244307378914624,0.002101934636285712,0.13665708494086742,0.2311892198057853,0.002944818979642006,0.004252117905172308,14.55322103600201,-15.08471505795571,-1.2307821848975162,0.4943265175523244,5.571656799254261e-48,2.0415408051101216e-51,0.21840434030362432,0.6210756004506485,5.697019077237482e-46,2.087475473225099e-49,0.5337944887540927,0.8729206892931793,TRUE,TRUE,FALSE,FALSE
Niabella,-0.14478978556632183,0.5834412614943686,-1.3846165352012654e-4,0.003899043153516566,0.12956386702837072,0.22114104546958788,0.002784035563951266,0.004020756430488011,-1.1175167034387532,2.638321892055112,-0.04973415401476181,0.9697287614717133,0.26377346174010646,0.008331745413867523,0.9603342391585583,0.33218171019598686,0.35141155000554897,0.014625252679278184,0.9890336442413279,0.80993432222672,FALSE,TRUE,FALSE,FALSE
Niastella,-1.432031812037014,3.3425480953366296,0.006842479308074281,-0.013242470971776296,0.18166918149369157,0.2948932804584486,0.0039650726079919025,0.005720237101439876,-7.882634799489868,11.334771989854158,1.7256882747324092,-2.3150213421123667,3.2054890640591147e-15,8.826165751935956e-30,0.08440350859426028,0.020611764115251043,2.5706765239219173e-14,1.24479372156614e-28,0.3045844753526992,0.24794739773934343,TRUE,TRUE,FALSE,FALSE
Chitinophaga,-0.2139044252475514,1.0132620906987702,-1.709172784492489e-4,-0.0038420458381160294,0.17333437517207073,0.28308663165909,0.003776236701651414,0.0054484982058541995,-1.2340565743823542,3.5793357134539705,-0.04526127251888204,-0.7051568511095223,0.21718182366774377,3.444687201446284e-4,0.9638990558376656,0.4807126302709642,0.29862050549451435,7.337901382247553e-4,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Flavihumibacter,0.3794543027759219,-0.5961436566551233,0.0038064720586094922,-0.0015024552335747032,0.15297505830289002,0.25427570627361584,0.0033147797143492723,0.004784471576054039,2.4804978470712777,-2.3444774390426315,1.1483333393563815,-0.31402741341267265,0.01311990560899138,0.019053763235503514,0.2508309809720885,0.7535002182513363,0.02472830135519573,0.03155056341425481,0.5895969610205989,0.9064359121094399,TRUE,TRUE,FALSE,FALSE
Parafilimonas,1.253333366978677,-1.689285952153314,-0.008093754685533585,0.003604591899697049,0.14235063936619854,0.23924678929652324,0.003073901198297037,0.0044378602862627506,8.804550317153572,-7.060851086530601,-2.633056225104952,0.8122364534221467,1.3137824717931328e-18,1.6548586546027372e-12,0.008462033781150723,0.41665596604966326,1.414044818324714e-17,9.271742325103006e-12,0.06921943632981291,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Ferruginibacter,0.525682743439182,-0.7789907937442877,-0.0026879854956547065,0.008572703042962418,0.14601829514024814,0.2444353949544807,0.0031570564392943688,0.004557515990602617,3.600115608350806,-3.186898500887538,-0.8514214260469465,1.8810033932165957,3.180757278069979e-4,0.0014380723109214363,0.394535293810294,0.05997145726107744,8.130810792066383e-4,0.0027743942224852237,0.7795407496058465,0.43032150911895917,TRUE,TRUE,FALSE,FALSE
Paraflavitalea,-0.12325164045354581,1.0560284180533814,-0.0010162794133678546,-0.008353074447186333,0.1478001128737535,0.24695584469169038,0.0031974546673416305,0.004615646814094424,-0.8339076206174736,4.276183134567112,-0.3178401319487013,-1.809729986635726,0.4043330426022899,1.9012484211819238e-5,0.7506062070782785,0.07033766993544581,0.4849625056432158,5.1840706950893786e-5,0.9710243414783,0.45385776902501646,FALSE,TRUE,FALSE,FALSE
Flavitalea,0.7139205939671507,-1.0489322318359855,-0.0021204773720217424,0.004197559266040291,0.1403089961995787,0.23635796339579862,0.0030276125239322156,0.0043712534685337095,5.088202562233813,-4.4378967256519815,-0.7003793765748134,0.960264440453122,3.614731616806883e-7,9.084218387678118e-6,0.4836904122527678,0.33692214193991393,1.2855871576295783e-6,2.580170361500243e-5,0.8900353885179895,0.80993432222672,TRUE,TRUE,FALSE,FALSE
Flavisolibacter,1.6755409015581395,-2.494100058075239,-0.006837386078594552,-7.573074394815598e-4,0.14547052670075408,0.2436605276823558,0.003144637108617988,0.004539645268472858,11.51807819466329,-10.235962639490927,-2.174300513040585,-0.1668208405491381,1.0697021854551532e-30,1.3682758562487562e-24,0.029682573921286995,0.8675110200802101,2.1875409692557882e-29,1.399062063014353e-23,0.1596065785264485,0.961226311790329,TRUE,TRUE,FALSE,FALSE
Lacibacter,0.04450630675050746,0.028148926303762457,0.004932105718358892,-0.002003086142750701,0.12305342439172104,0.2119009838318755,0.002636531165167569,0.003808496462702198,0.36168279729322034,0.13283999816676698,1.8706798476419393,-0.5259519504265141,0.717589083754792,0.8943199207013547,0.06138946970577495,0.5989215923026046,0.7853089347062154,0.9133666809152656,0.25257008627834804,0.860755890009464,FALSE,FALSE,FALSE,FALSE
Segetibacter,0.20291048723835606,0.007953740992736984,1.4062317015829263e-4,-5.181471146580559e-4,0.11937821105816053,0.20667319384518928,0.0025533143927551575,0.0036887419497559125,1.6997279942442678,0.03848462804854517,0.05507475716946592,-0.14046716244066412,0.08918210112833055,0.9693012874450907,0.9560789064743114,0.8882908958007694,0.13661228225276104,0.971677025894711,0.9890336442413279,0.9640020572322217,FALSE,FALSE,FALSE,FALSE
Phaeodactylibacter,1.756726862575919,-3.2618122116300556,-5.835400218660812e-4,0.0027482965796621008,0.13655939513994517,0.23105092183377568,0.0029426043188349516,0.004248931116693775,12.864196277199653,-14.117287157922235,-0.19830733548882945,0.6468206954130702,7.158261958159658e-38,2.972142925004564e-45,0.8428046127719805,0.5177479966065316,2.43977428407275e-36,1.1050967784789697e-43,0.9890336442413279,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Fluviicola,-0.19319801281368437,0.5600994601312241,0.0025738067590636983,0.00169139301209091,0.12771544480536415,0.21851977957171342,0.0027421476922400816,0.003960480314385359,-1.5127223892780892,2.5631522291894484,0.9386098226391065,0.42706764781720763,0.13035018997413103,0.010372655810656887,0.34793110774018776,0.6693300562443376,0.19316386847615793,0.018129983874182336,0.7373255081126259,0.8919094979322574,FALSE,TRUE,FALSE,FALSE
Haliscomenobacter,0.09691970205522353,0.19510929764036467,-8.507882467907254e-4,0.0023658438066766073,0.10079072518894129,0.17994784324889815,0.002133848298953505,0.003084962096640601,0.9615934588578346,1.0842547157983753,-0.39871074584260474,0.7668955833372849,0.3362538585461498,0.2782518775542761,0.6901063490291002,0.4431435998462475,0.42710505635209706,0.3387054104752944,0.9567915144166168,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Spirosoma,-0.42290931596477094,1.4108028969580675,-7.017855376082596e-4,-0.00184577628513365,0.15433530188026207,0.25619978762396833,0.003345617385874512,0.004828845579747097,-2.7401981971232776,5.506651313188216,-0.20976264069264441,-0.3822396584548309,0.006140214489475888,3.657236258605653e-8,0.8338529327340367,0.7022836079509697,0.012310528069586463,1.4245805997806783e-7,0.9890336442413279,0.9036516436317127,TRUE,TRUE,FALSE,FALSE
Larkinella,-0.27095731611236684,0.9863009166940147,-4.832160824619618e-4,7.274470794729323e-4,0.1346517793713329,0.22834992502432658,0.0028993593525000264,0.004186703610359618,-2.0122817342438557,4.319252202902812,-0.16666305335532133,0.17375175010548408,0.04419024677704106,1.5655878714021734e-5,0.8676351780194286,0.8620605653259249,0.07482364775854472,4.2974861704932146e-5,0.9890336442413279,0.961226311790329,FALSE,TRUE,FALSE,FALSE
Sphingobacterium,-0.08527337076860433,0.38456312284170135,4.0512524945885363e-4,0.004855168543731448,0.1650015364159035,0.2712905570953092,0.003587397377474007,0.005176759346773842,-0.5168034954151212,1.4175322833171724,0.11293012923595165,0.9378779693047139,0.6052933397524067,0.15632736258990437,0.9100859494425345,0.34830712610002573,0.687680488774262,0.20625126225571255,0.9890336442413279,0.80993432222672,FALSE,FALSE,FALSE,FALSE
Mucilaginibacter,-0.46168846953779785,1.3920432911239358,0.0023008169188344315,-0.0053121657266692315,0.1816054759287894,0.29480300622377426,0.00396362946374678,0.005718160366824591,-2.5422607285191874,4.7219440159551365,0.5804823432358613,-0.9289990811536445,0.011013798134028236,2.3360099100642236e-6,0.561589390374182,0.35288956251669107,0.021148560736232624,7.293343917681431e-6,0.9114684946946049,0.80993432222672,TRUE,TRUE,FALSE,FALSE
Daejeonella,0.24209652052237124,-0.510312150067084,0.0062142443993345635,-0.0010686782310213676,0.18991073318054466,0.30657640834154376,0.004151746630286047,0.005988870003876435,1.2747911424901641,-1.664551270685404,1.4967783327631472,-0.1784440521049281,0.20238317663696548,0.09600231409995978,0.1344509459518657,0.8583742558465323,0.28468610406004236,0.13401005620096773,0.4197743274375044,0.961226311790329,FALSE,FALSE,FALSE,FALSE
Pedobacter,-0.6497670217563957,1.1578442395117425,0.003637217226723042,0.008855225418772815,0.19385779518949964,0.3121748756520562,0.0042411316536454,0.006117501106415427,-3.351771442160663,3.708960361058179,0.8576053571920427,1.447523304815807,8.029627962850463e-4,2.081120018125299e-4,0.391110415894408,0.1477504141632054,0.001898334009714358,4.6512463793073626e-4,0.7765250490330722,0.6180151119834432,TRUE,TRUE,FALSE,FALSE
Chryseobacterium,-0.777810525198315,1.7325261514502466,0.006550549286455867,-0.005553232542293271,0.19858836043477046,0.31888739035748426,0.004348245282432883,0.006271646341515378,-3.9166974514289286,5.4330343683644005,1.5064810885716122,-0.8854505244553503,8.97702938816091e-5,5.5403731502340494e-8,0.13194371829143456,0.3759136926672978,2.514797958738227e-4,2.0895850630263605e-7,0.41833318435036226,0.8367757027624432,TRUE,TRUE,FALSE,FALSE
Edaphobaculum,0.8185652820929188,-1.112781464074869,-0.003775943495528488,0.0034588906996952115,0.14747058369572505,0.2464897215345771,0.0031899834544958415,0.004604896146012805,5.550702123630693,-4.514514670822776,-1.1836874859669935,0.7511332698979816,2.8452453371029535e-8,6.346192917511721e-6,0.23653679445725717,0.4525724549067979,1.1298110125001049e-7,1.827882326241052e-5,0.5657517481463051,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Solitalea,1.2689060865970854,-2.216508613390827,-7.363062910592768e-4,0.001991454572745817,0.12127730409063658,0.2093758397238,0.0025963091710774462,0.003750614886105717,10.462848725997146,-10.586267337791954,-0.2835973077712143,0.5309674901902698,1.2794987896051216e-25,3.450789698117639e-26,0.7767190005273683,0.5954413076073884,2.3787045679477032e-24,3.9204805181392065e-25,0.9774709883559805,0.860755890009464,TRUE,TRUE,FALSE,FALSE
Flavobacterium,0.12724108382352595,-0.1435635192295833,-7.150416287699058e-5,0.008274357801801151,0.14052926133162455,0.23666965162062364,0.0030326063855825557,0.004378439359892031,0.9054419173474425,-0.6065987685641779,-0.023578451597586682,1.8897961400578107,0.3652313174713881,0.5441172176825828,0.9811888605068734,0.05878523000712345,0.44993858086083655,0.603100113908337,0.9890336442413279,0.43032150911895917,FALSE,FALSE,FALSE,FALSE
Emticicia,-0.16279812898295992,0.6783209200783843,-8.805919540048716e-5,0.002226569883176874,0.11500092355903453,0.20043084184341808,0.0024542744236085473,0.0035462095598152903,-1.4156245353924413,3.384314079807671,-0.0358799303588116,0.6278731827943209,0.15688546380413942,7.135632664657808e-4,0.9713780988157147,0.5300870199204635,0.22834930496759084,0.001451976994947783,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Lacihabitans,0.07446565523025613,0.23880099208334357,-6.661053168274205e-4,0.0020585689782722126,0.0930125077404529,0.16844446307482042,0.0019600136604719415,0.002834571577279039,0.8005982962855822,1.4176838331413237,-0.3398472828332393,0.7262363719346517,0.42336423737229933,0.156283092167506,0.7339715382904313,0.46769387815336083,0.5033603868757861,0.20625126225571255,0.9710243414783,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Dyadobacter,-1.0677475642738024,2.711176906136768,-0.004887848021296388,0.007525050650900412,0.16672028452116533,0.2737230714288778,0.0036263514929659093,0.005232813737923038,-6.404425036464298,9.904816908505355,-1.34786934768387,1.438050545610895,1.5093709065889388e-10,3.9669599109425566e-23,0.17770040843539542,0.15041971308845287,7.71665875993595e-10,3.7732246594779197e-22,0.4750291964057302,0.6180151119834432,TRUE,TRUE,FALSE,FALSE
Aggregatilinea,-0.47885705967444975,1.8069608825656105,-0.007303368701637266,0.004043716671127312,0.15465656015672757,0.25665421913461767,0.003352900427857355,0.004839325557267233,-3.096260896978313,7.0404487744572855,-2.178224155109917,0.8355950892898387,0.001959778450096659,1.9162164846519304e-12,0.029389352575169038,0.40338273230771343,0.004349342175052718,1.059098030030594e-11,0.1596065785264485,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Thermanaerothrix,0.2446269955609598,-0.16281774493923826,9.89021094550025e-4,4.739980849215874e-5,0.10549396658404926,0.1867788719896808,0.0022396351479689307,0.0032372672966969563,2.3188719078646107,-0.8717139321209395,0.44159920219458226,0.014641919912057197,0.020401982748099137,0.38336445782995937,0.6587792614237232,0.9883178555774983,0.03675951957697157,0.43814513969448676,0.942100412315744,0.9942047928867687,TRUE,FALSE,FALSE,FALSE
Thermomarinilinea,0.645586973443137,-0.8076968396252672,-0.00565260410030031,0.008705012308321356,0.14005119976149807,0.23599315806267152,0.0030217677689545128,0.004362843187268228,4.609649717692867,-3.4225434595471245,-1.8706282323793624,1.995261331813293,4.033479776805029e-6,6.203817951667124e-4,0.06139662858040507,0.04601438492839007,1.288822834932232e-5,0.0012750560513727907,0.25257008627834804,0.4004230518236498,TRUE,TRUE,FALSE,FALSE
Litorilinea,0.8782097038682537,-1.1180096217816744,-0.0062293409664069795,0.0052831108251594925,0.13849487379628414,0.23379061365213807,0.0029864832776368712,0.004312070704265704,6.34109898652304,-4.782097982107974,-2.085844917683952,1.2251911407512843,2.28131897553046e-10,1.7347508015087545e-6,0.03699267314694244,0.2205032116473432,1.1241680252915159e-9,5.457792906285235e-6,0.18228919659155973,0.6901704039837115,TRUE,TRUE,FALSE,FALSE
Caldilinea,0.8853672490734931,-1.1241506850790046,-0.007259391993220669,0.007158448115185141,0.142350669358865,0.23924683173136038,0.0030739018783046425,0.004437861264755354,6.219621256865949,-4.698706674374118,-2.3616212490245334,1.6130400857809972,4.983563633154699e-10,2.6181415984409182e-6,0.018195220849847923,0.10673579916746474,2.290199467371092e-9,8.05127754708523e-6,0.115717145759355,0.5287350577781603,TRUE,TRUE,FALSE,FALSE
Kallotenue,0.12137613160870281,0.24705460908860638,0.0022636556400780893,-0.006794743667470886,0.16484345407825898,0.271066839366421,0.0035838144685735565,0.005171603604101686,0.736311504071492,0.9114158325897048,0.6316330434870637,-1.3138562402736862,0.4615411467337722,0.362076314590919,0.5276266893796799,0.188894587225516,0.5455789855899215,0.418331109230751,0.8900353885179895,0.6765057204852537,FALSE,FALSE,FALSE,FALSE
Nitrolancea,0.16802973932006454,0.24106037930641683,-0.0046873661250438235,0.0049894693581051825,0.12704831721541443,0.217573347267664,0.0027270311479032114,0.0039387276550896366,1.3225656427638064,1.1079499503671215,-1.718853166986338,1.2667718601101485,0.1859798661662341,0.2678834315918802,0.08564111165173695,0.2052368767057457,0.26596421420276134,0.32803689676969766,0.3045844753526992,0.6880482178086065,FALSE,FALSE,FALSE,FALSE
Chthonomonas/Armatimonadetes_gp3,0.0560869301114454,0.26580881899208486,0.0013602254700890836,-0.00179539989929451,0.10675229573110076,0.18859593573131395,0.0022679932190251394,0.0032780898157647653,0.5253931985942788,1.4094090520103966,0.5997484730901245,-0.5476969821449661,0.5993098806531962,0.15871424896827563,0.5486738780573654,0.5838999846596151,0.6846864278970873,0.20872709912548146,0.9009632044066692,0.860755890009464,FALSE,FALSE,FALSE,FALSE
Armatimonas/Armatimonadetes_gp1,-0.7396263915000739,2.1589249770950847,-4.3208833495378597e-4,-0.004980251504121177,0.13137624197922623,0.22370988852322635,0.002825111705712161,0.004079863992299363,-5.629833677363269,9.65055676057403,-0.152945575242259,-1.2206905704506994,1.8038348190043175e-8,4.888956622124084e-22,0.8784411948418248,0.22220319935402133,7.233023931105548e-8,4.443518352108334e-21,0.9890336442413279,0.6901704039837115,TRUE,TRUE,FALSE,FALSE
Heliothrix,-0.2987425582938726,1.210006828945113,-6.627828399596024e-5,-0.0046487522959969005,0.14014968912199066,0.23613253048362998,0.0030240007150934113,0.004366056274250904,-2.1315962965414625,5.124269944792707,-0.021917416773465582,-1.064748597816573,0.03304004847423751,2.986927954651442e-7,0.9825138315359717,0.28698971171432813,0.056541345285984375,1.0441483191901194e-6,0.9890336442413279,0.7501756632463967,FALSE,TRUE,FALSE,FALSE
Oscillochloris,-0.2460177545438415,1.0582407430072631,-7.020846070960367e-4,-0.002176925967830558,0.1334932335058541,0.22670910970672398,0.0028730969731877386,0.004148913132233864,-1.8429230312490172,4.6678351142405665,-0.24436509231954837,-0.5246978903745941,0.06534024908731051,3.0439002031148994e-6,0.8069480746624036,0.5997932240897242,0.10278523798734615,9.221890244992547e-6,0.9890336442413279,0.860755890009464,FALSE,TRUE,FALSE,FALSE
Alterococcus,0.9198954346159766,-0.5896363322929464,-0.013457199376156137,0.0033908461285889523,0.15274622944356345,0.25395202932561306,0.0033095919356058547,0.004777006606705465,6.022377363860617,-2.3218413881502187,-4.066120427530187,0.7098265520146518,1.7187359041192186e-9,0.020241477763369656,4.780224082180469e-5,0.4778117014660085,7.640902008530005e-9,0.03311505762087276,0.0011500656762422424,0.8452855625736229,TRUE,TRUE,TRUE,FALSE
Lacunisphaera,0.5835174735868047,-0.31651109962426005,-0.009970312141071401,0.007677716916053252,0.18843939430476844,0.30449000618640865,0.004118423884512907,0.005940916604592896,3.096579012788935,-1.0394794351000542,-2.4209047977222986,1.2923455128317478,0.001957676814460569,0.29858181746455925,0.015481931294314097,0.19623751703515502,0.004349342175052718,0.3602238572296682,0.10553516498957442,0.6765057204852537,TRUE,FALSE,FALSE,FALSE
Ereboglobus,-0.48602648824764355,1.568528574372043,-0.007449552082896887,0.01122444943533973,0.15822681259152366,0.2617047551435272,0.0034338362474043227,0.0049557889891364325,-3.0717075082739824,5.993504296518465,-2.1694546699855275,2.2649167387765714,0.002128381696116722,2.0536673656687356e-9,0.0300481822653705,0.023517789382701344,0.004655123602736573,9.129890788679489e-9,0.1596065785264485,0.2496347423685662,TRUE,TRUE,FALSE,FALSE
Opitutus,0.9442674507912738,-1.143619119037672,-0.008555151443616333,0.007040510681186059,0.1571974033467313,0.2602484746597612,0.0034105006757991522,0.004922209960338128,6.006889622142785,-4.394335530814525,-2.508473757042045,1.4303556203243342,1.8911616783742414e-9,1.1111208795476533e-5,0.012125397458841272,0.1526149787538576,8.317044370484566e-9,3.134127170586139e-5,0.08550495794251863,0.6180151119834432,TRUE,TRUE,FALSE,FALSE
Phragmitibacter,1.1469686209420276,-1.7927627262887806,-0.004661741549763437,0.005348476657382636,0.1389329144427336,0.23441057484005787,0.0029964142903934118,0.004326360904493622,8.25555719134355,-7.647960112345664,-1.5557733670904956,1.236253002339075,1.5119520364169327e-16,2.0419252690428124e-14,0.11976199334080732,0.2163645346876246,1.4381125183593614e-15,1.2848422077515542e-13,0.3950214135192758,0.6901704039837115,TRUE,TRUE,FALSE,FALSE
Luteolibacter,0.3869512284474195,-0.4596790084231789,-0.0013969940897853447,0.0050256390264462065,0.14597729721326524,0.2443774002601274,0.003156126910669525,0.0045561784507731715,2.6507630695621383,-1.8810209452014541,-0.4426292507638716,1.1030382327525756,0.008031015714806725,0.05996906970018462,0.658033923762737,0.27001056228190184,0.015791756862288224,0.08759767681205538,0.942100412315744,0.7371241826042583,TRUE,FALSE,FALSE,FALSE
Roseimicrobium,0.1849249999238586,0.0656742060099725,-0.0017337091218069785,0.0027598024505573315,0.1562675349506303,0.25893305837950586,0.003389421144114788,0.004891877338102266,1.183387195441984,0.2536339176657657,-0.5115059616646634,0.5641601904163766,0.23665572965085854,0.7997783907503008,0.6089968149701137,0.57264511788447,0.3205039517456991,0.8430653655074047,0.9363898395593102,0.8543394338513872,FALSE,FALSE,FALSE,FALSE
Verrucomicrobium,0.3003416668666733,-0.2525558427159562,-0.003319831636279183,0.008188451685551696,0.15678179817487517,0.25966054356193685,0.003401079218494323,0.00490865284596536,1.9156666804629372,-0.9726385043005736,-0.9761112349946649,1.6681667949450019,0.05540753612511933,0.33073299874733714,0.3290093444015527,0.0952826205117839,0.08921922155580239,0.39095316903948235,0.7178261348670713,0.5244425846802255,FALSE,FALSE,FALSE,FALSE
Terrimicrobium,1.0906152465678514,-1.5776467346973284,-0.0017540126755067862,-0.00329450641703656,0.17533168511307728,0.2859151605617075,0.003821492851837189,0.0055136223102835585,6.220297522746542,-5.51788415695723,-0.4589862505338828,-0.5975212358836975,4.962130373087086e-10,3.43105469658265e-8,0.6462440397447837,0.5501594332459059,2.290199467371092e-9,1.3493282412522152e-7,0.942100412315744,0.8523303340817254,TRUE,TRUE,FALSE,FALSE
Thermomonospora,-0.22322681224291804,0.5333677398991544,0.0019714490403826075,0.005334278828435213,0.1920018926776885,0.3095422270998326,0.004199104340376524,0.0060570208161268855,-1.1626281862629682,1.7230855540983567,0.46949274906701466,0.8806769846708528,0.24498038974704242,0.08487305477893146,0.6387174665122193,0.37849267728863567,0.32959532699519856,0.12038976920269592,0.942100412315744,0.8367757027624432,FALSE,FALSE,FALSE,FALSE
Microbispora,-0.024069694311768156,-0.26544025062827253,0.012153791269304702,-0.004971698394097004,0.14609108512138455,0.2445383617344254,0.003158706775377066,0.004559890732205466,-0.16475813217328808,-1.085474887234859,3.847711146867648,-1.0903108618333845,0.8691343592810346,0.2777113803367467,1.192265082605067e-4,0.2755762321488908,0.913819930452296,0.3387054104752944,0.00256650746729196,0.7415176246637918,FALSE,FALSE,TRUE,FALSE
Sphaerisporangium,0.05279788334582211,0.0808171503591938,0.003022515523561109,1.1818502522426345e-5,0.121996796269728,0.21039902704078828,0.002612601567468571,0.0037740606241759515,0.4327809004843782,0.38411370763385927,1.1568987637444144,0.0031315083935639903,0.6651739501395979,0.700894172153594,0.24731372388183687,0.9975014218844045,0.7425919107570103,0.752403455146509,0.5857984518704784,0.9994825049190951,FALSE,FALSE,FALSE,FALSE
Nonomuraea,0.017652792811494088,0.4765970869658097,0.002518452688366537,-0.00774196212593132,0.1410516279504394,0.23740880701392222,0.0030444495590630227,0.004395481029241976,0.12515128728394867,2.007495395644109,0.8272275955005904,-1.7613458173123915,0.900403781055623,0.04469694040711658,0.4081080734055064,0.0781798896872614,0.9299624910397724,0.06720973759746574,0.7910720475016688,0.4772473862998495,FALSE,FALSE,FALSE,FALSE
Actinomadura,0.0743009353238398,0.2030686665807597,0.003181266004434625,-0.004840599687504452,0.1730848988378004,0.28273336296897267,0.0037705837336628563,0.005440363542088392,0.4292745110794903,0.7182338315094585,0.843706499880391,-0.8897566587335617,0.667723463844796,0.4726131210910643,0.3988334344890274,0.3735965634851186,0.7425919107570103,0.5295856617157405,0.784244589932751,0.8367757027624432,FALSE,FALSE,FALSE,FALSE
Klenkia,-0.15962532376513192,0.9218608705277551,2.7618500449785226e-4,-0.005315588957933606,0.12912820830517988,0.2205233622431747,0.002774162402172254,0.004006549124774369,-1.2361770201896984,4.180332011767552,0.09955617749039888,-1.3267250175630774,0.21639277056188957,2.9108378272339128e-5,0.9206966862052258,0.1845996621303234,0.29862050549451435,7.685615896759311e-5,0.9890336442413279,0.6765057204852537,FALSE,TRUE,FALSE,FALSE
